         501          50   14.8347745286853        26.7037166010106     
         502          50   14.7609892768871        26.4694823272884     
         503          50   14.8354432287256        26.9556445900034     
         504          50   15.0910946882665        25.9632749269843     
         505          50   15.0537809851953        24.0618201086593     
         506          50   15.2249219832065        26.7364466976937     
         507          50   15.3188671247938        27.2714683028307     
         508          50   14.9782776446243        26.1383577032545     
         509          50   14.9477355276172        27.9804202236793     
         510          50   15.1895021857891        27.0222784410758     
         511          50   14.9991261403392        26.7911988266150     
         512          50   14.8465776559917        27.9219684592904     
         513          50   14.7625074661816        25.8701983886883     
         514          50   14.8505310292403        26.9859597032828     
         515          50   14.9947339226199        27.3413214574084     
         516          50   15.0782906173373        26.4954187416062     
         517          50   15.2184963828990        25.4003351799314     
         518          50   15.1538046311070        24.4841526745960     
         519          50   15.0900653048908        25.7783182041437     
         520          50   15.1331010117947        26.3701067494983     
         521          50   14.9522836142118        27.4451553300700     
         522          50   14.7971180042986        24.5678656322033     
         523          50   14.5653777145984        25.3750696009744     
         524          50   14.7195475649795        25.9334802343651     
         525          50   14.5700044722465        26.1479697590666     
         526          50   14.4985168569651        25.4338736440998     
         527          50   14.7495739325078        24.4506416730373     
         528          50   14.6516307206058        25.9442194225239     
         529          50   14.7056019379007        25.6988740560158     
         530          50   14.7663189839180        25.4528567816646     
         531          50   15.0245364057177        26.3291303898356     
         532          50   14.9668328460682        25.1631090471517     
         533          50   14.8044636999623        24.9770528206131     
         534          50   14.6230964399124        26.2526552161754     
         535          50   14.8363669712046        25.8551975970271     
         536          50   14.7978479044017        25.1852101564442     
         537          50   14.9774399000099        23.8040618998599     
         538          50   14.8514956663663        24.6732044029239     
         539          50   15.0910746726873        25.7345507389426     
         540          50   14.8327834932124        23.7920486923800     
         541          50   14.8417623078287        24.5096540599304     
         542          50   14.7879879296922        25.6131005579136     
         543          50   14.5639710464476        23.6555584165603     
         544          50   14.9864290409252        25.5525891779375     
         545          50   15.1155714443877        26.8380798159527     
         546          50   14.7817396537933        25.9657514597059     
         547          50   14.9135595563471        26.1931337254273     
         548          50   15.2383184536454        24.6151522242521     
         549          50   15.0267210648655        25.5474875232297     
         550          50   15.3395785187318        27.4861374112718     
         551          50   15.0448501271236        24.9994852701223     
         552          50   14.7981885791534        25.0864580514601     
         553          50   14.9568298702434        24.2655392248937     
         554          50   14.8725222058495        25.0865543659661     
         555          50   15.0862167325979        24.5590880195390     
         556          50   15.1553074691454        25.8607131638433     
         557          50   15.1759856559531        23.9141079898567     
         558          50   15.1788553805305        24.4928719220567     
         559          50   15.2675060095056        26.4917250138066     
         560          50   15.0571351774804        24.3272916067397     
         561          50   15.3998928854758        24.8706973964908     
         562          50   15.0739417173276        25.7835116785088     
         563          50   14.9359603453703        25.5102519468210     
         564          50   15.1371467257951        26.2738990435325     
