    76.90910    279.99000   -154.85800     63.07780    279.93800     -9.30783
  -108.50600    -22.74380   -252.93000     51.08440      3.26254     38.89340
   -30.88420    240.78100     68.98200     26.51790      6.50108    -64.10580
  -329.57300    -39.44620    238.70800   -170.73000     85.51870    -25.69790
  -222.03700    201.95800   -239.91700      2.87283     28.08230    140.70000
   181.90000     62.11690    121.62000     30.41180     -8.43690     93.29030
  -122.74700     70.00210    216.34400    -38.03940     47.92500     52.83860
   206.46300   -118.58600    362.92100   -208.93700   -164.23300   -133.58300
    57.23710     67.02740    374.79600    -66.52490    -24.20170    -48.04660
    -3.24620    114.17100    197.38900     -6.80799    -60.16120      7.65655
  -125.44600    100.22100    412.81000    180.45800     27.99130    -50.99740
    25.22010     38.73140    110.78800    -31.28940     66.58610    177.64300
   -88.00330    132.80200     -8.07617    -35.08230     89.59250    212.17300
   117.00000    194.94200    184.11600    195.92600    -32.33210    132.13200
    75.56420   -153.48700    -34.89770    143.32300   -148.78900    -46.32980
    41.55780    170.62300     32.65240    -32.67450     29.34630    165.34200
  -246.09700     24.36110    138.74500    -88.92060    -80.89810     83.69010
   184.03500    119.25300    377.31200     -4.99037    -96.62890     -7.74115
    99.85870    238.09300      1.69106    118.25000      5.84217     43.18090
   165.85600    387.68200      0.26354   -197.66900    232.03300    165.24300
   451.68700    341.08300    280.52100    -54.43600     31.53290     19.89760
     6.72594    -37.80200   -306.41400     10.87250    196.52400    254.05000
   100.35900   -248.72400   -144.47800    159.00900     21.76220   -147.45700
   -69.85990    -45.16090    489.09400    151.52200    -27.74990     -0.13545
  -118.02600    295.69100    145.32600    165.34900    -94.01150    111.65500
   159.48100    182.35800     34.08250   -222.07900     86.08170    -93.13490
   -75.50250    387.68900    129.50800   -192.57900   -127.43100    -33.28620
  -151.31200     77.03230    242.09400    -90.26970    -94.04130     94.76250
   -37.24260    184.78500    182.01300    -89.30210    202.58700    -20.22640
     2.92509     -6.05034     56.33320   -117.25100     51.68420    118.71400
  -157.30100   -136.91100   -236.29200   -282.07600     65.83220     90.69740
   -73.32420   -265.53400     -0.77099   -168.15900    196.23400      8.03984
  -102.30100   -426.79300    189.90200   -253.21800    -15.80580    -66.76310
   160.03800    277.26000    -53.90520   -100.46000    -74.27180     77.79100
   343.67800      4.98400    387.31100   -281.82200    -80.21540   -188.82300
   459.51700    290.55000    204.12200   -101.27700     44.93340      8.96783
   417.89300    423.80800    323.88300     39.74120     29.21110   -155.16700
  -185.64500    314.74600    -10.15340   -180.27000     21.94760     90.49470
   303.99400    280.36100     39.75060   -184.28400   -255.63700     64.16710
  -247.16600   -182.72100    157.50400   -217.50300   -106.38200   -248.76400
   -57.15790    -40.34110   -296.26600     39.57140    -79.08330   -117.63500
    30.36000    120.14400      6.35732    193.44300      0.83396      3.60063
   140.70400    116.19400    -66.30160      1.95653    -71.82550    -18.93890
   306.36700    539.80900    150.86600    119.82000     45.38430    174.34000
  -150.25000     59.34050    -51.81020   -125.72400     96.20200      9.98896
  -133.52000    -69.52800     78.38670    -42.09490   -150.77900    -60.10890
   182.33300    224.27200    -69.87350   -154.70200    -11.20350     30.00690
   315.47300    194.23900    460.78800   -162.02800    -16.26660    -90.79600
   205.51900    202.17200     39.85400    -30.55450    170.86500    -24.29430
    42.94140    265.13800    206.95200   -217.24800    -91.33860     38.85250
    14.13590    189.82300    -62.26850   -122.50500    123.66400     -6.92109
   125.44800     -7.45567     95.86860   -307.00300    -34.83630    110.77100
    33.26000     76.31020    153.44100    -97.60400    180.83200    -96.47250
   209.53800    180.03500    267.54600    -23.64760   -118.55900    151.50300
  -218.13400      3.15650   -155.78700   -121.59200     50.39840     23.77500
   297.40100    211.15600    -36.27100    -17.65640   -172.34700    -26.70060
    86.46570    278.51600    306.54400   -115.05500    134.52400    -68.46190
    55.57270     -7.04508     29.77230     76.96340    -19.88460     41.27340
   207.60900    236.26100     20.44740   -179.37400    -54.44570   -245.65900
    -4.43096    -63.44610    276.60700    133.54300    104.32400     47.66920
    24.17390   -347.77200   -266.49600    -21.80640    107.34600     24.39590
   213.00900   -112.93300   -106.60500    169.92900   -127.92900   -125.21300
   -90.94270   -296.57000   -181.87400   -100.87600      6.77686   -147.91600
   134.86200    168.08700     95.43770   -290.46300     70.41320    -66.91260
   -27.46940     34.07250    241.10300    -18.16930    102.80800      9.28239
   247.82000    134.66200     30.79980   -138.99600    226.37200     46.98780
  -191.80900    289.14300     18.08130    -33.35670     69.34280     12.35210
   -31.43890    336.46300      4.52787   -190.48600     12.93120     89.40940
   128.61500    163.80700    157.99300   -314.40100    -41.85040    105.10000
   -23.37270    -79.75810   -320.99300   -137.12200    -84.39480     -4.97925
   -18.92860    135.23100    169.63800    -38.55710     38.76210   -130.30900
    60.53720    131.63600    339.90300   -164.19400   -153.84700     61.79690
   313.69700    238.39800    126.19300    -11.97520    -55.50650    -88.94680
  -143.17200    172.16800     25.82140    107.62600     70.03490    334.93800
   -81.57110     36.37470     51.03430     41.54040    197.37500    -20.76280
  -179.85300     16.32460    194.83700    -57.42200    -40.16790   -159.58200
    63.16540    169.53400     16.62040    -73.00640    289.35400    179.57300
  -227.71400   -184.79800   -154.73100    -69.26580    -74.56980    -40.25250
    92.63360     40.77790    295.61700    -36.24040   -198.71700      3.88222
  -139.09200     10.28740   -151.70400     -6.15087   -238.35700    122.40400
   347.63100    -96.72940     26.20690    195.92100    338.29400     33.88780
    76.98550    162.39600    -77.09760   -160.84000    131.17800     84.29990
    77.24430    -18.50680    250.21100    -69.60650     51.59790     12.85960
  -130.86100     33.45990     63.75420   -149.56300    -64.14470   -217.56100
   -12.91690    284.26600    330.78300    -68.46440   -182.61100   -198.45100
    76.58190    148.42300    195.80700   -120.65000    -11.14530   -151.03400
   233.51500    242.87300    139.47000   -107.17700    106.79600      9.91981
    69.36360     35.99940    -19.81760   -155.44200    -71.06560     59.61210
   247.70600   -276.36200    -40.00710   -158.29500   -110.42300     26.23930
   592.58300    109.83700    410.22100    -61.30110    -20.96190     76.94520
   507.96600    172.63500    334.15900     -4.42735   -118.45200     73.20990
   166.49800    204.88300    443.84100      6.26419     64.47850     75.23680
  -259.49200    136.36900     37.03180    -20.01280   -170.41300   -129.68700
   132.28500    264.86600    135.13300   -195.47700    -30.31210    -63.79320
   -59.98270     47.66250    103.67400   -121.05400    -81.06900      0.66441
   291.52100    265.68700    196.29000    -92.81070     58.96960    -18.19600
   435.67000      2.08713     -1.68483    100.72700    -31.90240   -102.43200
   319.65900    361.13800    143.03800     20.99120    -39.96850   -104.78500
  -193.45900    -38.60950     36.46830     21.58890     59.68500   -194.75500
  -147.95800    -84.89860   -104.61100    -37.37340     82.75780   -129.21700
   409.04200    328.63100     72.88660   -138.26800   -222.31200    -92.64170
   -79.52670    162.72600    149.64200     88.62280   -161.17600     32.62260
   187.46300    161.14800    -96.36430     12.12830    163.88000     71.86560
   387.79600    281.89700    243.47700    -56.12670    -86.21100   -270.60300
   310.02600   -100.28900    -47.59010     -4.43077    207.13800   -120.86200
   -31.19140    124.42600    -27.50050     -6.63916    169.76000     36.37590
   -78.79890   -210.50800   -181.01800   -154.18700     98.64470    -94.12350
   -85.67720    -57.17550    -65.89530     53.95380    -34.10710     15.74730
   154.64600     71.36700     29.35270    135.41600    257.23200     80.98020
    53.48350   -457.33500   -114.58100   -223.47500     55.90250    -38.69500
   287.87500    273.77100    445.13700   -209.62300    -60.26170    -93.46090
   -70.68460     41.05250    239.02000    189.30000     78.14420     64.75900
  -382.46800    -67.30080    -13.18070     45.80220    -23.90110    -29.50420
   270.35100    292.94500   -114.66600   -150.75200    129.55500    -91.46470
   -82.98500   -261.74800     51.41340    -28.99140    -66.23510    136.66700
  -497.08700   -175.03300   -271.36600    -90.53350    174.65700   -197.44400
    96.05010   -257.76800    233.22200    -13.12750    -78.86610   -120.55200
   226.25600    169.42300    548.24000     20.85930    -75.36170     -3.46849
   109.61900    -35.32240   -204.64400    -95.17220     72.58370   -162.56400
   360.79000    305.42300    523.22400    -22.97390    143.86300     27.04210
  -128.38600    109.20000     65.36430   -241.82400     55.61310    -21.82160
   -17.48420    114.49700   -171.56200    -47.96030    126.11000   -121.41500
   -14.71020     68.85650   -262.65200    -18.63220    175.45500    -95.88710
  -172.87700      8.17223   -137.34400    133.06000   -101.03500     16.53960
   431.74200    315.42800    491.21100    109.28900    -37.89950   -148.47500
   186.33700     16.66740    102.18300     26.25500      6.43325    104.48600
    25.66120    271.54300    168.57700    -73.29910      2.05028   -116.28300
  -481.58300    -44.90700   -177.66300   -137.16500    109.51600    -51.21790
    79.60080    -96.04320    -88.02500     90.26820    -99.02960     39.69370
   157.94500    152.25300    148.51600    -49.02680   -123.53800    165.19800
    21.70180   -132.25100   -196.70300      5.78469   -151.03300     39.84680
   170.31700    144.98300   -117.03600      2.41733    -45.97390     86.54460
   247.21000    182.87500    231.34900   -120.38900    -66.61160    -77.84100
  -121.77500   -128.01200    -48.62280    200.97200     92.08280     99.61690
   139.93500   -239.28200   -115.30700   -138.86300    -34.86810   -252.24200
   -48.64080   -150.18000   -146.47000    -57.62240   -104.14600     62.75550
  -523.13200   -119.24600   -418.58500   -274.29700    178.96000    318.75600
    29.25070     35.49390     47.83000   -113.66900     -1.36789    -13.24840
   453.33500    355.88400    217.69300   -133.75900     -5.01748    -37.86370
   379.90100    103.32100    286.80400   -133.82000   -164.27500     -7.72694
   144.78500    129.27800   -286.51700   -122.80400    244.90900    -14.83590
   306.30300    588.63500    547.98900     18.42830    103.52700    131.05400
   -11.92380    142.27700    137.61600     58.66150      1.01023    185.30000
   -53.91480     94.08590    -49.31840     11.30130    269.41600    140.68300
   430.23200    348.89800   -115.01900     16.13710    -49.88720     -0.05161
    20.83750     29.38830    -32.33770     55.30660    155.64100    -19.24290
   102.16700    214.14900     39.37140    -63.15540    -19.73600    -17.24120
    62.20510    152.22100    348.36700     63.89080   -127.74200      8.95338
   -45.41240   -397.75500     59.98000   -204.74500     70.65560    146.10500
  -175.79800     98.12210    330.33700   -133.24200     -9.00591   -304.19700
  -235.92400   -222.52500   -174.02700   -191.47500     74.83180     99.03970
   182.31300     57.18830    151.00000    -85.44640    -30.75160    -38.25290
  -432.01400    117.53200    142.94600   -112.36800     81.32490    162.11400
   170.69100    -97.33050    258.45000   -155.02700    133.64300    -39.92340
  -110.88900    -82.67790    -49.35570   -150.63900   -206.67800    -66.20250
  -456.96700   -220.53500    -33.80800    205.34700    -66.67590    -76.00980
  -129.67200   -151.64000     69.62070   -142.37500    166.54000     56.95900
   -87.50710   -151.93800    -36.70580    -51.58410   -209.97600    -59.71750
   302.60900    194.99100     11.07410   -327.03800    128.91000     38.86560
  -127.65800    200.56400     15.04470     37.41140    237.54200    164.31100
    84.11250    246.10900    155.44700   -214.89000     98.19960    -88.19560
   212.97700    211.38500    159.74000     56.41000   -239.15600   -133.11300
    10.53290    226.29100    168.76900    -78.46980     30.26240    -65.79580
    55.90940    256.22400    163.54900     41.77860     25.17380   -250.81200
  -190.58500     23.13120    123.84500    -38.08060   -116.19200     33.72820
    84.82240    -89.45190    119.15000     60.42330    207.08600    123.15300
  -118.07500     40.25920   -357.28500    -57.32020     42.48360    -51.08240
   192.23600     88.64850    241.99700     14.50360   -184.04200     64.33130
   223.50400    126.31400    324.53200    -15.53400     97.90950   -241.96800
    73.77850   -204.74400     25.60410    -62.35470      8.64219   -273.44800
   -49.63750    128.58700     -8.30248   -120.03100    100.49700    151.83500
    48.25960     36.66660    -20.38270     38.53630    165.32900    -24.40890
   -47.85760    -56.67940    180.26400     10.61520     28.20140   -116.93300
    90.44130    157.18900    240.10400     36.63970     88.84560     50.14710
   125.70800     85.74050     39.08950     38.58020     10.02290    -12.72470
   -92.44320   -152.44000     -5.02577   -103.19900     95.32650    194.24700
   237.00400    507.72900    166.61300   -104.79800    -22.66190   -222.46100
   468.81100    367.62100    448.02800   -106.56000    -80.75980    -82.98010
   145.06800    131.56000    197.06500    -80.60060     43.33300    -37.01720
   303.34900    217.95000    353.56500     95.35380     24.97580   -230.92200
     2.44675    350.55600    394.46800     -1.65899     79.53120     81.49900
    -9.14882     46.78110    183.24700    -78.56780    232.36600    -24.84400
   -66.29900    -37.96540    -91.22950     51.01770      5.06877   -297.32500
    48.66500   -214.44000    334.98600   -159.99400     37.71900    -16.16360
     8.02880    -86.92660     64.77810   -227.84600     47.50130    171.88300
   -76.08810    310.24200     32.09120   -119.81100    -54.59890     44.27300
   299.98600    -14.19760    -48.93920    -92.32930     28.51140     38.57110
   170.47200    237.95800    398.30000   -180.83000    -96.75530   -117.27300
   -62.50320    -24.15360    247.16000   -234.18400   -109.38600    -81.15400
    -9.21603    376.72800    468.90900    103.06600     45.04900   -190.04200
   -35.53470   -351.95500   -130.28600   -114.81900    208.50700    -30.72500
  -254.68700     81.59270    -16.89550   -218.63700    139.16000    114.12700
   175.47100    161.33100    523.90000    -43.61610     45.17510    274.86100
   -94.40560    -16.15240    108.08100     46.68010   -252.32000     17.95960
    20.45150    604.64500    207.02400    105.34800    331.43900    -41.46610
    73.91320     76.49120     89.85760    -12.38760    170.32500    -89.98780
    82.29290    105.12900    113.09200    -99.44350     62.11140   -150.84800
   157.73900    225.45900    195.36000     52.78280    -65.87870     62.82670
   129.31700    271.88100    374.85000    -46.24040     47.15170     11.88990
   -31.95000    -37.76690   -110.89500     -3.99960    -49.34620     80.31260
    85.06150    168.83600    -44.72670    -44.74570    -94.46110    -50.96850
   148.45100    140.15000    129.47700     45.95110     78.64140    103.65700
   217.37100    -36.22450    -19.18630    -32.21500    -99.45540    247.74700
     1.89033    179.91400   -268.50900    140.11100   -176.30700    107.80000
  -176.73000   -173.79100    131.03200     18.82630    -59.39410    -13.59430
  -116.69200   -118.47400   -171.79100   -174.18400    -83.03350    161.83900
   154.24100     31.64770   -239.08100    -23.83860    -35.33740     56.76220
  -207.83000    280.59600   -133.07700      5.19606     -3.52639   -283.31700
  -185.02300   -287.46400    -99.66650    185.63700     62.97970     42.75150
   168.56900    268.05700      1.60022    -74.55280   -177.41600     14.33010
  -293.41600    -35.41980   -129.57800     26.54220   -164.12000    205.93700
   -47.99880    243.95000   -208.77700    -73.92290   -149.96000     48.39720
   -31.46630    137.42200    -95.47040     29.07610     70.10080    165.38000
   462.30400    276.68400    109.28400    -96.19750     57.92120     58.05340
   165.95900     -1.05920    154.82300    196.68700    -24.92720   -137.38300
  -194.88500   -146.87600   -486.47000    -60.08110     18.83050     -4.28648
   -45.68990    -56.60750   -485.28800   -191.63600    -72.03350    -31.96470
   173.96900    213.55000    -62.87870    -57.20920     60.26610    -78.37500
   -82.70410     23.78520     29.83650    -77.52190     80.88740     47.65570
    -5.52076   -153.80500    -56.03810    -38.76880   -122.86600     65.22090
   192.86600    305.38300    288.35600   -143.08500   -160.86500     -3.39954
   176.40300    141.77600    143.76600      1.70394     67.19160    163.13900
   359.82600     30.82720     65.93260     15.12290     17.17790   -273.13400
   185.11600    160.91400    122.20200    -32.65210   -227.28400    -59.64130
   243.73100    284.89200    346.87000    -46.61200   -149.81700    168.78500
   -72.42740    132.00800    228.59800   -209.33200    276.37900    162.96600
   167.18000     84.48850    195.62900    -49.67950    -22.59660    -39.74110
   168.45600     79.08270   -247.69900   -266.88800   -159.92200    190.48000
    69.78090    122.58500    119.30900     77.83340   -117.75800    -38.78330
   -97.85650     23.19470     53.22120    218.85200     31.36840    136.28000
   211.67400    161.82300    268.80800     30.19400   -116.82200    258.97300
   464.93700    507.92000    586.86600     18.05000     70.04620    164.60000
   238.46700    101.32200    100.76700    -43.23400    110.50200     -8.70463
   299.01100    205.50500    327.27100    -50.74630     43.09260    282.52000
    83.15600    325.57000    349.07600   -167.33900    184.77200    -65.93060
   201.44400     78.88870   -206.39400   -170.69600   -101.20800   -182.85400
    31.12390    147.06500    292.52200     64.29130    -60.69610     88.36770
   -26.10220   -138.16500     52.07930    -22.66710     91.13180     89.99480
    70.87980    183.56400    -13.98860    -37.91350     60.05560    -58.32830
   375.43800     22.29380   -290.76600   -105.09000    -88.15910    139.84300
  -199.36600   -111.49900   -263.93300   -195.12700    -82.91420     33.83160
   130.46200    117.64600     51.87500     82.40090   -148.39600     55.02680
   261.14100     41.19840    118.93200     13.17860    -29.92990    -73.67540
   108.10100    149.59200     26.45080     -8.18383    -18.88670   -117.35100
  -139.74200   -139.89300   -359.37800     36.43050    183.69800   -101.44800
    18.56470   -334.79000     33.94530   -154.79200    -58.58350     51.83860
   -37.99240     -8.89536     25.35810    -56.20910   -133.78300    -22.29200
   485.69200   -167.05800   -126.67800    -72.72230   -116.04600     30.02300
  -211.83900    -84.94090   -114.42500     11.45140     36.33810     38.16470
   -35.10550     90.10880     -4.91295   -120.02600   -181.53500    214.14700
    15.83670    -51.80950    121.05800   -179.61400     65.81280     27.44540
   -38.52110    -74.99990    -39.70470   -117.83700     53.01940     46.52270
     7.89631     68.17990     34.98980     88.68830   -124.73100    -50.14060
   134.91600    371.87100   -265.66600     60.05880     87.22310   -126.24100
  -116.21400     21.68820     33.58840   -155.14400     61.61650   -222.29200
    57.50700   -148.38100     49.06570     42.09840    178.26400     -3.79141
   228.88900    456.65900    326.36900     30.95080     80.80800    -96.17690
   142.49700    449.05100     55.91910    129.42100     13.26330   -133.61100
   -43.43480    141.21100     77.94310    -56.93660     64.61160    264.54300
   310.03400    255.58800    184.91900   -122.93300    -28.14130   -125.63000
    67.70340    256.28400     99.65850   -201.77800    101.36300    -73.59450
   113.07700    174.55700    172.63800    -67.74540   -186.38300     91.58570
  -183.32000   -113.39700    366.23300    -33.36790     15.28670   -275.25000
  -281.57200    -81.19830    -31.42410    -82.37390     54.95470    145.29500
   228.61500    555.52000     23.42210     79.36140     29.25860   -193.05600
    23.32750     -0.28249     -4.92412      3.96722    134.09300     12.06780
   -75.75080    361.11900   -273.40600    -35.60570   -225.68500    177.08700
   -48.78700   -202.00000   -225.07400     73.04040    -49.69420     19.90110
    70.98160    266.89800    458.00400    129.88900     -0.03291    -81.19590
   -47.55450     -3.98114    223.80800    -39.23250    -68.87170    -52.65760
   -64.00830     52.42610    108.78100    141.42900   -235.48900    -61.93580
  -254.59200    127.70500   -257.01400   -156.43800     29.16460    -79.52030
   212.40600   -407.17400     34.46410    -56.98660    117.14900     62.12920
  -268.31800    -20.80930    135.68800    -21.18010    241.32400    -15.81880
   150.96500    155.13700    282.54000    131.86500     -4.66886    -28.06340
   -63.99430   -168.39600    140.74000     75.21790    159.06800    -17.31840
   219.53300     49.93440    281.31800     -3.39238    -79.33020     16.24000
  -191.32000    132.02300   -130.03900   -133.95500     96.63430     19.36560
    54.49370    -24.75570    337.67500   -177.17200     63.45100     39.09120
   216.96300     45.69780    192.24400     -4.20989      8.27769    168.75700
  -316.81400   -138.83100   -181.47600    -88.60330    -28.11770   -246.85000
  -121.71300   -106.61600     80.14120    -81.16080    -56.55390    160.84200
   183.12200    166.18800    -76.91230   -220.24600    -22.55210   -155.60700
  -263.07200    195.48200     47.84940    -13.89430     29.20320   -274.21700
   426.82300    -75.60140    356.65400    132.50200    -77.02480     48.60170
   246.60400   -126.22900    214.97000     71.90490     46.15190    133.78600
    -9.22313   -194.99100     10.36670     -5.23718    215.24800    -69.00620
   185.69000     -0.16495    237.05700    -99.68880    -47.02720   -116.10400
   254.77100   -401.78700     73.98870    -37.84020    -53.56220     46.71070
   -14.68510    -26.50180     -1.64117    -78.88730   -194.64500   -152.12100
   152.33800    144.95100     19.01940    -82.71910     83.02270    -71.49440
   -59.92210     16.15180    492.55200    -27.70070     24.63710     -9.76528
   111.40100    187.03600    -69.36220   -195.85200    -23.08960    217.65900
   229.45400   -145.18900    288.18300   -100.61800     -6.78839     84.51860
   394.90500    435.89100    -31.82320     58.52580   -207.27300    -34.13730
   -91.29590     96.20190     66.70710   -102.29500    -29.33730    118.47200
   -74.40730    264.32900    147.37300    121.68800    -14.86730      3.84828
   264.14000    373.00000    127.59500    111.80300      9.98784    -77.71030
   185.08000    -55.82280   -276.06000    -87.53910    -85.88610     39.41930
   160.74100    176.04100    326.09900    -53.51530    -84.03620     24.01290
  -296.20900    -50.46740     73.98340    -11.08460   -173.05300   -126.56500
   120.97300    168.04400    209.31100    175.57300    -72.48450    199.86200
    -0.68650    196.12800     73.26180    100.62500     56.85680    108.90300
  -143.28300    218.23800    503.14400     -6.05530   -199.50400     49.13450
  -110.79300     23.80940    317.98700    -63.62810    -50.21010    -80.95560
   -29.12540   -111.94700    -81.26690    130.79000      7.08224    -26.35730
    14.96420    233.14700     46.50140   -160.47200     54.85630     93.58320
   426.77100    237.47100    148.79500    -31.09920      1.95107    188.20500
   338.62900   -144.88500    452.81500     51.34810     97.09350     45.50160
    35.99380     41.48220    189.36900    -73.11570    -55.04530   -110.62700
   -49.72850   -129.41000    139.87000    -53.90240   -156.04400     85.73860
   148.71400    -43.35920    -32.00280   -179.96500    -59.13320    -15.40610
   388.23900    119.98300    -77.32170     65.56510     17.00480     44.80800
   505.34800    517.55600    230.91500    156.17800     22.22740     -9.63995
    71.78500    -75.94620   -228.06500   -208.51900     28.11830    -70.51780
    78.07120   -206.46200     47.55560   -188.79800     20.71510     28.17900
   255.50300    183.56900    147.92100     78.51900   -132.59300    192.13400
    75.25460    117.09900   -124.52700    -58.83110     45.99940     59.24940
    83.82640   -416.96700   -165.75100     22.78890     72.61760    192.53300
    68.00930    228.49600    199.53700    -39.78310     42.96490     18.13080
  -246.35500   -266.08600     16.13570     34.79130    147.89300    127.27500
   116.19800     -4.99006    193.18700   -146.43500     12.65330    -13.67090
   336.44900     26.57930    117.80500    124.69400   -173.85200    -14.34690
  -132.79700    -92.13910    118.84000   -252.48800    -33.49690     40.56570
    56.84580    181.02300   -177.10500     21.19800    124.38100     35.52540
    78.73710     99.58480    -80.83260      5.36311     55.83550     -8.36447
