   251   1  1595.234534   -37.881098   -11.559459    -5.160989
   251   2  1484.354564   -27.834398   -13.336600   -23.059400
   251   3  1409.743844   -32.876498   -11.701900    13.854430
   251   4   843.481139    28.950598     2.169200    -0.799100
   251   5   809.590305    24.309452    -6.149500    13.447100
   251   6  1298.744393    34.834022     4.652969    -7.980300
   251   7   243.575917    14.759140     4.932700     1.188349
   251   8   149.907522    -5.925400     5.898900    -8.944279
   251   9  1149.397629    28.077198     5.602200   -18.157200
   251  10   446.657152    14.891000    -3.120680   -14.668900
   251  11  1004.460900    28.761398    10.134800    -8.633000
   251  12   588.167841   -22.995140    -7.327690    -2.386700
   251  13   502.762579   -19.682900    -1.792300   -10.589319
   251  14  1066.325866   -22.101398   -10.584500    21.582919
   251  15  1021.664782    31.517930    -1.161500     5.189970
   251  16  1331.688260    36.340300    -3.054900     1.318500
   251  17  1173.270308   -33.067898     8.861370    -1.122730
   251  18  1133.176307    24.278300    11.966699    20.013459
   251  19   118.054667     6.011348     6.188400    -6.604700
   251  20  1286.591599   -31.781898   -14.586400    -7.983700
   251  21   113.656590     4.978500    -9.010720    -2.770930
   251  22  1077.336217    32.431798     4.694140    -1.865400
   251  23   423.683921   -17.901998     6.301550    -7.968239
   251  24   550.085471   -20.060319     5.641609   -10.762959
   251  25  1757.055063    41.371798     4.203200     5.269010
   251  26   924.382960    -7.561000     3.784900   -29.204259
   251  27   699.893253   -22.968170     7.013300   -11.098200
   251  28    70.033329     5.618400    -4.797200     3.931130
   251  29   366.389405   -12.828400    13.494639     4.440300
   251  30   809.331319   -22.962398     2.191300   -16.651059
   251  31  1199.573653    32.407598     4.301190    11.437700
   251  32   854.921020    26.002680    -8.588969    10.247500
   251  33   809.295519   -24.626598   -13.391120     4.848100
   251  34  1502.540419   -36.840898    -5.623600   -10.661320
   251  35   553.479575    14.218970     5.478000   -17.924619
   251  36   603.013534    -1.879200    -3.459000    24.238759
   251  37  1578.057961    39.328159     4.882900     2.740642
   251  38   970.444926    30.826798     4.189200    -1.613700
   251  39   741.813001   -26.423498    -6.430000    -1.505600
